name,type,time,amount,month,weekday,monthday,yearday,hour,minute,min15,dayquarter
SplashandDash,Services,2016-06-08T19:54:00Z,20,6,Wed,8,160,13,54,2016-06-08T20:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-06-08T17:07:00Z,3,6,Wed,8,160,11,7,2016-06-08T17:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-06-08T18:24:00Z,10,6,Wed,8,160,12,24,2016-06-08T18:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-06-08T22:46:00Z,70,6,Wed,8,160,16,46,2016-06-08T23:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-06-09T19:59:00Z,20,6,Thurs,9,161,13,59,2016-06-09T20:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-06-09T17:00:00Z,-7.53,6,Thurs,9,161,11,0,2016-06-09T17:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-06-09T17:07:00Z,50,6,Thurs,9,161,11,7,2016-06-09T17:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-06-09T17:16:00Z,50,6,Thurs,9,161,11,16,2016-06-09T17:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-06-09T18:10:00Z,20,6,Thurs,9,161,12,10,2016-06-09T18:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-06-09T18:57:00Z,30,6,Thurs,9,161,12,57,2016-06-09T19:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-06-09T20:56:00Z,30,6,Thurs,9,161,14,56,2016-06-09T21:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-06-09T21:00:00Z,30,6,Thurs,9,161,15,0,2016-06-09T21:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-06-09T21:11:00Z,15,6,Thurs,9,161,15,11,2016-06-09T21:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-01T19:02:00Z,37.5,7,Fri,1,183,13,2,2016-07-01T19:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-01T19:04:00Z,20,7,Fri,1,183,13,4,2016-07-01T19:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-01T19:06:00Z,20,7,Fri,1,183,13,6,2016-07-01T19:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-01T19:13:00Z,27,7,Fri,1,183,13,13,2016-07-01T19:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-01T19:15:00Z,18,7,Fri,1,183,13,15,2016-07-01T19:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-01T19:18:00Z,21,7,Fri,1,183,13,18,2016-07-01T19:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-01T19:35:00Z,37.5,7,Fri,1,183,13,35,2016-07-01T19:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-01T19:40:00Z,13,7,Fri,1,183,13,40,2016-07-01T19:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-01T19:50:00Z,108,7,Fri,1,183,13,50,2016-07-01T20:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-01T19:51:00Z,16,7,Fri,1,183,13,51,2016-07-01T20:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-01T19:52:00Z,5,7,Fri,1,183,13,52,2016-07-01T20:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-01T19:59:00Z,56,7,Fri,1,183,13,59,2016-07-01T20:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-01T17:25:00Z,50,7,Fri,1,183,11,25,2016-07-01T17:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-01T17:25:00Z,70,7,Fri,1,183,11,25,2016-07-01T17:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-01T17:32:00Z,19.5,7,Fri,1,183,11,32,2016-07-01T17:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-01T17:43:00Z,100,7,Fri,1,183,11,43,2016-07-01T17:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-01T17:43:00Z,20,7,Fri,1,183,11,43,2016-07-01T17:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-01T17:54:00Z,27,7,Fri,1,183,11,54,2016-07-01T18:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-01T17:58:00Z,16,7,Fri,1,183,11,58,2016-07-01T18:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-01T18:07:00Z,20,7,Fri,1,183,12,7,2016-07-01T18:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-01T18:30:00Z,15,7,Fri,1,183,12,30,2016-07-01T18:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-01T18:32:00Z,27,7,Fri,1,183,12,32,2016-07-01T18:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-01T18:49:00Z,30,7,Fri,1,183,12,49,2016-07-01T19:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-01T20:16:00Z,20,7,Fri,1,183,14,16,2016-07-01T20:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-01T20:26:00Z,5,7,Fri,1,183,14,26,2016-07-01T20:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-01T21:34:00Z,20,7,Fri,1,183,15,34,2016-07-01T21:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-01T21:41:00Z,25,7,Fri,1,183,15,41,2016-07-01T21:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-01T22:15:00Z,40,7,Fri,1,183,16,15,2016-07-01T22:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-01T22:24:00Z,-1.13,7,Fri,1,183,16,24,2016-07-01T22:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-11T19:02:00Z,70,7,Mon,11,193,13,2,2016-07-11T19:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-11T17:13:00Z,45,7,Mon,11,193,11,13,2016-07-11T17:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-11T17:17:00Z,50,7,Mon,11,193,11,17,2016-07-11T17:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-11T17:50:00Z,90,7,Mon,11,193,11,50,2016-07-11T18:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-11T20:11:00Z,10,7,Mon,11,193,14,11,2016-07-11T20:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-11T20:45:00Z,90,7,Mon,11,193,14,45,2016-07-11T20:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-11T22:06:00Z,15,7,Mon,11,193,16,6,2016-07-11T22:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-11T14:33:00Z,-14.72,7,Mon,11,193,8,33,2016-07-11T14:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-12T19:35:00Z,27,7,Tues,12,194,13,35,2016-07-12T19:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-12T17:16:00Z,20,7,Tues,12,194,11,16,2016-07-12T17:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-12T17:54:00Z,24,7,Tues,12,194,11,54,2016-07-12T18:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-12T18:14:00Z,20,7,Tues,12,194,12,14,2016-07-12T18:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-12T18:18:00Z,18,7,Tues,12,194,12,18,2016-07-12T18:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-12T18:53:00Z,27,7,Tues,12,194,12,53,2016-07-12T19:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-12T18:59:00Z,18,7,Tues,12,194,12,59,2016-07-12T19:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-13T19:18:00Z,16,7,Wed,13,195,13,18,2016-07-13T19:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-13T19:24:00Z,20,7,Wed,13,195,13,24,2016-07-13T19:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-13T19:25:00Z,4,7,Wed,13,195,13,25,2016-07-13T19:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-13T19:32:00Z,30,7,Wed,13,195,13,32,2016-07-13T19:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-13T19:42:00Z,16,7,Wed,13,195,13,42,2016-07-13T19:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-13T17:12:00Z,15,7,Wed,13,195,11,12,2016-07-13T17:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-13T17:20:00Z,20,7,Wed,13,195,11,20,2016-07-13T17:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-13T17:38:00Z,16,7,Wed,13,195,11,38,2016-07-13T17:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-13T18:06:00Z,40,7,Wed,13,195,12,6,2016-07-13T18:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-13T18:08:00Z,27,7,Wed,13,195,12,8,2016-07-13T18:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-13T18:21:00Z,24,7,Wed,13,195,12,21,2016-07-13T18:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-13T18:26:00Z,50,7,Wed,13,195,12,26,2016-07-13T18:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-13T18:43:00Z,10,7,Wed,13,195,12,43,2016-07-13T18:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-13T22:08:00Z,80,7,Wed,13,195,16,8,2016-07-13T22:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-14T19:21:00Z,30,7,Thurs,14,196,13,21,2016-07-14T19:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-14T17:19:00Z,30,7,Thurs,14,196,11,19,2016-07-14T17:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-14T17:31:00Z,20,7,Thurs,14,196,11,31,2016-07-14T17:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-14T18:17:00Z,30,7,Thurs,14,196,12,17,2016-07-14T18:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-14T18:48:00Z,20,7,Thurs,14,196,12,48,2016-07-14T19:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-14T20:04:00Z,50,7,Thurs,14,196,14,4,2016-07-14T20:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-14T22:28:00Z,10,7,Thurs,14,196,16,28,2016-07-14T22:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-14T22:29:00Z,35,7,Thurs,14,196,16,29,2016-07-14T22:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-14T22:50:00Z,10,7,Thurs,14,196,16,50,2016-07-14T23:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-14T22:50:00Z,10,7,Thurs,14,196,16,50,2016-07-14T23:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-15T19:46:00Z,50,7,Fri,15,197,13,46,2016-07-15T20:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-15T19:49:00Z,20,7,Fri,15,197,13,49,2016-07-15T20:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-15T16:57:00Z,30,7,Fri,15,197,10,57,2016-07-15T17:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-15T17:50:00Z,30,7,Fri,15,197,11,50,2016-07-15T18:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-15T18:00:00Z,20,7,Fri,15,197,12,0,2016-07-15T18:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-15T18:01:00Z,35,7,Fri,15,197,12,1,2016-07-15T18:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-15T18:41:00Z,15,7,Fri,15,197,12,41,2016-07-15T18:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-15T20:03:00Z,30,7,Fri,15,197,14,3,2016-07-15T20:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-15T20:06:00Z,40,7,Fri,15,197,14,6,2016-07-15T20:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-15T21:13:00Z,50,7,Fri,15,197,15,13,2016-07-15T21:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-15T22:09:00Z,35,7,Fri,15,197,16,9,2016-07-15T22:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-15T22:50:00Z,-55.7,7,Fri,15,197,16,50,2016-07-15T23:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-18T16:58:00Z,-61.25,7,Mon,18,200,10,58,2016-07-18T17:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-05T19:37:00Z,30,7,Tues,5,187,13,37,2016-07-05T19:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-05T19:40:00Z,10,7,Tues,5,187,13,40,2016-07-05T19:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-05T19:53:00Z,12,7,Tues,5,187,13,53,2016-07-05T20:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-05T17:16:00Z,30,7,Tues,5,187,11,16,2016-07-05T17:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-05T17:41:00Z,26,7,Tues,5,187,11,41,2016-07-05T17:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-05T20:44:00Z,20,7,Tues,5,187,14,44,2016-07-05T20:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-05T20:46:00Z,30,7,Tues,5,187,14,46,2016-07-05T21:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-06T19:11:00Z,16,7,Wed,6,188,13,11,2016-07-06T19:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-06T19:17:00Z,43,7,Wed,6,188,13,17,2016-07-06T19:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-06T17:18:00Z,100,7,Wed,6,188,11,18,2016-07-06T17:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-06T17:33:00Z,40,7,Wed,6,188,11,33,2016-07-06T17:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-06T17:53:00Z,25,7,Wed,6,188,11,53,2016-07-06T18:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-06T17:53:00Z,55,7,Wed,6,188,11,53,2016-07-06T18:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-06T18:08:00Z,45,7,Wed,6,188,12,8,2016-07-06T18:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-06T18:18:00Z,50,7,Wed,6,188,12,18,2016-07-06T18:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-06T18:21:00Z,20,7,Wed,6,188,12,21,2016-07-06T18:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-06T18:31:00Z,24,7,Wed,6,188,12,31,2016-07-06T18:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-06T18:46:00Z,25,7,Wed,6,188,12,46,2016-07-06T19:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-06T18:46:00Z,20,7,Wed,6,188,12,46,2016-07-06T19:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-06T20:11:00Z,75,7,Wed,6,188,14,11,2016-07-06T20:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-06T20:39:00Z,-39.91,7,Wed,6,188,14,39,2016-07-06T20:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-06T20:58:00Z,-2.15,7,Wed,6,188,14,58,2016-07-06T21:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-06T21:43:00Z,25,7,Wed,6,188,15,43,2016-07-06T21:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-06T22:26:00Z,30,7,Wed,6,188,16,26,2016-07-06T22:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-07T19:28:00Z,40,7,Thurs,7,189,13,28,2016-07-07T19:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-07T19:28:00Z,50,7,Thurs,7,189,13,28,2016-07-07T19:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-07T19:39:00Z,18,7,Thurs,7,189,13,39,2016-07-07T19:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-07T19:57:00Z,72,7,Thurs,7,189,13,57,2016-07-07T20:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-07T17:13:00Z,10,7,Thurs,7,189,11,13,2016-07-07T17:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-07T17:28:00Z,24,7,Thurs,7,189,11,28,2016-07-07T17:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-07T17:34:00Z,20,7,Thurs,7,189,11,34,2016-07-07T17:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-07T17:35:00Z,100,7,Thurs,7,189,11,35,2016-07-07T17:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-07T17:39:00Z,30,7,Thurs,7,189,11,39,2016-07-07T17:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-07T17:47:00Z,25,7,Thurs,7,189,11,47,2016-07-07T18:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-07T18:24:00Z,40,7,Thurs,7,189,12,24,2016-07-07T18:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-07T18:35:00Z,30,7,Thurs,7,189,12,35,2016-07-07T18:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-07T18:41:00Z,22.5,7,Thurs,7,189,12,41,2016-07-07T18:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-07T18:53:00Z,52.5,7,Thurs,7,189,12,53,2016-07-07T19:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-07T20:06:00Z,50,7,Thurs,7,189,14,6,2016-07-07T20:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-07T20:57:00Z,30,7,Thurs,7,189,14,57,2016-07-07T21:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-07T21:34:00Z,20,7,Thurs,7,189,15,34,2016-07-07T21:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-07T22:43:00Z,20,7,Thurs,7,189,16,43,2016-07-07T22:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-08T19:43:00Z,20,7,Fri,8,190,13,43,2016-07-08T19:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-08T17:07:00Z,30,7,Fri,8,190,11,7,2016-07-08T17:15:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-08T17:59:00Z,20,7,Fri,8,190,11,59,2016-07-08T18:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-08T18:36:00Z,50,7,Fri,8,190,12,36,2016-07-08T18:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-08T18:50:00Z,30,7,Fri,8,190,12,50,2016-07-08T19:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-08T21:29:00Z,-33.57,7,Fri,8,190,15,29,2016-07-08T21:30:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-08T22:42:00Z,10,7,Fri,8,190,16,42,2016-07-08T22:45:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-08T22:51:00Z,15,7,Fri,8,190,16,51,2016-07-08T23:00:00Z,2016-05-17T00:00:00Z
SplashandDash,Services,2016-07-08T23:08:00Z,5,7,Fri,8,190,17,8,2016-07-08T23:15:00Z,2016-05-17T00:00:00Z
